,Unnamed: 0,No,year,month,day,hour,season,AQI,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
3048,46872,46873,2015,5,8,0,1,85,23,35,16,20,0,31,1011,17,cv,0.89,0,0
3049,46873,46874,2015,5,8,1,1,76,21,35,18,20,1,41,1011,14,NW,1.79,0,0
3050,46874,46875,2015,5,8,2,1,75,14,42,20,27,3,47,1010,14,cv,0.89,0,0
3051,46875,46876,2015,5,8,3,1,68,11,27,23,18,3,50,1010,13,cv,1.34,0,0
3052,46876,46877,2015,5,8,4,1,62,17,35,18,21,4,57,1009,12,NW,1.79,0,0
3053,46877,46878,2015,5,8,5,1,62,23,39,18,22,6,71,1009,11,NW,2.68,0,0
3054,46878,46879,2015,5,8,6,1,51,26,66,29,37,5,58,1008,13,cv,0.89,0,0
3055,46879,46880,2015,5,8,7,1,52,49,86,56,55,5,47,1009,16,NW,1.79,0,0
3056,46880,46881,2015,5,8,8,1,56,58,93,58,50,5,45,1009,17,NE,1.79,0,0
3057,46881,46882,2015,5,8,9,1,56,65,101,86,64,5,42,1010,18,NE,4.92,0,0
3058,46882,46883,2015,5,8,10,1,55,74,107,75,73,7,45,1010,19,NE,8.05,0,0
3059,46883,46884,2015,5,8,11,1,52,75,103,80,84,7,40,1010,21,NE,12.97,0,0
3060,46884,46885,2015,5,8,12,1,58,65,86,64,60,7,40,1009,21,NE,16.1,0,0
3061,46885,46886,2015,5,8,13,1,82,54,68,44,44,5,32,1008,22,NE,20.12,0,0
3062,46886,46887,2015,5,8,14,1,95,52,57,34,37,5,29,1007,24,NE,21.91,0,0
3063,46887,46888,2015,5,8,15,1,85,46,42,28,35,5,27,1007,25,SE,1.79,0,0
3064,46888,46889,2015,5,8,16,1,66,33,54,27,34,5,29,1007,24,cv,3.13,0,0
3065,46889,46890,2015,5,8,17,1,38,65,105,72,86,7,33,1007,24,SE,4.92,0,0
3066,46890,46891,2015,5,8,18,1,37,87,115,90,89,9,43,1008,22,SE,9.84,0,0
3067,46891,46892,2015,5,8,19,1,37,83,102,80,89,9,49,1010,20,SE,14.76,0,0
3068,46892,46893,2015,5,8,20,1,37,75,96,76,77,9,52,1011,19,SE,18.78,0,0
3069,46893,46894,2015,5,8,21,1,38,108,130,108,112,9,52,1012,19,SE,23.7,0,0
3070,46894,46895,2015,5,8,22,1,41,104,123,106,101,11,67,1014,17,SE,28.62,0,0
3071,46895,46896,2015,5,8,23,1,53,85,103,80,85,10,67,1015,16,SE,33.54,0,0
3072,46896,46897,2015,5,9,0,1,54,70,86,69,69,8,62,1015,15,SE,38.46,0,0
3073,46897,46898,2015,5,9,1,1,57,52,65,53,56,8,67,1016,14,SE,41.59,0,0
3074,46898,46899,2015,5,9,2,1,61,49,59,50,50,6,58,1017,14,SE,45.61,0,0
3075,46899,46900,2015,5,9,3,1,58,39,54,40,39,6,62,1017,13,SE,49.63,0,0
3076,46900,46901,2015,5,9,4,1,60,32,48,37,39,5,58,1017,13,SE,51.42,0,0
3077,46901,46902,2015,5,9,5,1,65,26,50,36,42,5,58,1017,13,SE,53.21,0,0
3082,46906,46907,2015,5,9,10,1,47,30,47,33,40,4,50,1018,14,cv,0.89,0,0
3083,46907,46908,2015,5,9,11,1,45,24,48,42,42,4,47,1018,15,cv,1.78,0,0
3084,46908,46909,2015,5,9,12,1,44,12,23,14,18,4,44,1018,16,SE,1.79,0.6,0.6
3085,46909,46910,2015,5,9,13,1,42,19,28,19,24,2,41,1018,15,SE,7.6,0,0
3086,46910,46911,2015,5,9,14,1,40,17,24,16,25,6,71,1018,11,SE,11.62,0,0
3087,46911,46912,2015,5,9,15,1,39,18,33,23,26,7,71,1018,12,NE,1.79,0,0
3088,46912,46913,2015,5,9,16,1,37,15,43,26,28,6,66,1018,12,cv,0.89,0,0
3089,46913,46914,2015,5,9,17,1,36,24,35,22,31,5,58,1018,13,cv,1.78,0,0
3090,46914,46915,2015,5,9,18,1,34,20,39,22,31,6,62,1017,13,cv,2.67,0,0
3091,46915,46916,2015,5,9,19,1,34,30,43,30,34,5,58,1017,13,cv,3.56,0,0
3092,46916,46917,2015,5,9,20,1,33,31,60,37,38,6,71,1017,11,cv,4.45,0,0
3093,46917,46918,2015,5,9,21,1,41,32,64,36,41,8,76,1018,12,SE,0.89,0,0
3094,46918,46919,2015,5,9,22,1,40,36,58,42,40,8,76,1018,12,cv,0.89,0,0
3095,46919,46920,2015,5,9,23,1,33,31,54,34,35,8,76,1018,12,cv,1.34,0,0
3096,46920,46921,2015,5,10,0,1,36,30,57,34,43,7,71,1017,12,SE,0.89,0,0
3097,46921,46922,2015,5,10,1,1,40,31,57,28,35,7,71,1017,12,SE,1.78,0,0
3098,46922,46923,2015,5,10,2,1,49,26,47,33,30,7,71,1017,12,SE,2.67,0,0
3099,46923,46924,2015,5,10,3,1,57,31,47,32,37,7,71,1016,12,NE,0.89,0,0
3100,46924,46925,2015,5,10,4,1,61,33,65,31,50,7,71,1016,12,cv,0.89,0,0
3103,46927,46928,2015,5,10,7,1,64,38,53,33,48,7,71,1016,12,cv,1.78,0,0
3104,46928,46929,2015,5,10,8,1,61,36,58,43,41,4,57,1016,12,SE,1.79,0,0
3105,46929,46930,2015,5,10,9,1,59,39,43,32,42,3,54,1017,12,SE,5.81,0.1,0.1
3106,46930,46931,2015,5,10,10,1,56,34,45,36,43,6,81,1017,9,SE,9.83,0.8,0.9
3107,46931,46932,2015,5,10,11,1,60,45,52,45,51,8,93,1016,9,SE,11.62,1.1,2
3108,46932,46933,2015,5,10,12,1,53,44,51,44,49,8,93,1016,9,NE,1.79,3,5
3109,46933,46934,2015,5,10,13,1,56,46,50,44,53,8,93,1016,9,NW,4.02,5.2,10.2
3110,46934,46935,2015,5,10,14,1,63,43,46,40,48,8,93,1016,9,NW,8.94,3.7,13.9
3111,46935,46936,2015,5,10,15,1,63,40,39,42,45,8,93,1015,9,NW,13.86,3.5,17.4
3112,46936,46937,2015,5,10,16,1,60,31,32,34,35,8,93,1014,9,NE,3.13,3.2,20.6
3113,46937,46938,2015,5,10,17,1,62,31,32,29,34,9,100,1014,9,NW,3.13,3.9,24.5
3114,46938,46939,2015,5,10,18,1,60,32,32,25,36,9,100,1014,9,NE,3.13,2.1,26.6
3115,46939,46940,2015,5,10,19,1,58,34,28,29,36,9,100,1014,9,NE,4.92,0.8,27.4
3116,46940,46941,2015,5,10,20,1,59,34,29,35,37,9,100,1014,9,NW,1.79,0,0
3117,46941,46942,2015,5,10,21,1,67,40,46,33,44,9,100,1014,9,NW,4.92,0,0
3118,46942,46943,2015,5,10,22,1,64,45,46,32,36,9,93,1015,10,NW,9.84,0,0
3119,46943,46944,2015,5,10,23,1,61,45,47,40,48,8,87,1014,10,NW,12.97,0,0
3120,46944,46945,2015,5,11,0,1,69,45,48,37,46,8,87,1014,10,NW,16.1,0,0
3121,46945,46946,2015,5,11,1,1,79,42,46,39,36,8,87,1014,10,NW,16.99,0,0
3122,46946,46947,2015,5,11,2,1,87,44,40,32,40,8,93,1012,9,cv,0.89,0,0
3123,46947,46948,2015,5,11,3,1,100,32,35,40,47,8,93,1012,9,cv,1.78,0,0
3124,46948,46949,2015,5,11,4,1,97,37,39,32,38,8,87,1012,10,SE,3.13,0,0
3125,46949,46950,2015,5,11,5,1,91,31,34,28,34,8,93,1011,9,cv,0.89,0,0
3126,46950,46951,2015,5,11,6,1,92,31,31,29,30,9,100,1011,9,SE,1.79,0,0
3127,46951,46952,2015,5,11,7,1,91,32,39,37,38,8,81,1011,11,SE,3.58,0,0
3128,46952,46953,2015,5,11,8,1,86,40,42,43,40,8,76,1010,12,SE,6.71,0,0
3129,46953,46954,2015,5,11,9,1,80,44,37,41,47,8,71,1010,13,SE,10.73,0,0
3130,46954,46955,2015,5,11,10,1,71,41,44,42,37,8,71,1009,13,SE,13.86,0,0
3131,46955,46956,2015,5,11,11,1,64,35,38,34,33,7,58,1009,15,SE,18.78,0,0
3132,46956,46957,2015,5,11,12,1,62,24,40,42,29,5,42,1007,18,SE,21.91,0,0
3133,46957,46958,2015,5,11,13,1,63,18,27,35,31,5,42,1006,18,SE,26.83,0,0
3134,46958,46959,2015,5,11,14,1,98,10,18,28,19,2,30,1005,20,SE,34.88,0,0
3135,46959,46960,2015,5,11,15,1,97,16,6,29,20,3,32,1003,20,NW,8.05,0,0
3137,46961,46962,2015,5,11,17,1,113,6,17,18,6,3,36,1002,18,NW,16.1,0,0
3138,46962,46963,2015,5,11,18,1,114,8,10,19,6,1,33,1002,17,NW,25.93,0,0
3139,46963,46964,2015,5,11,19,1,117,15,17,13,12,2,36,1002,17,NW,33.08,0,0
3140,46964,46965,2015,5,11,20,1,131,11,12,16,11,1,36,1002,16,NW,38.89,0,0
3141,46965,46966,2015,5,11,21,1,139,15,9,14,7,2,38,1002,16,NW,44.7,0,0
3142,46966,46967,2015,5,11,22,1,138,19,13,15,12,1,36,1001,16,NW,51.85,0,0
3143,46967,46968,2015,5,11,23,1,127,14,14,15,12,2,41,1000,15,NW,59,0,0
3144,46968,46969,2015,5,12,0,1,113,3,12,12,10,3,44,1000,15,NW,63.02,0,0
3145,46969,46970,2015,5,12,1,1,100,3,3,11,11,3,44,999,15,NW,72.85,0,0
3146,46970,46971,2015,5,12,2,1,108,6,8,7,7,3,47,998,14,NW,80.9,0,0
3147,46971,46972,2015,5,12,3,1,105,10,6,14,6,3,47,997,14,NW,88.95,0,0
3148,46972,46973,2015,5,12,4,1,105,14,9,8,10,3,50,996,13,NW,93.87,0,0
3149,46973,46974,2015,5,12,5,1,106,13,12,9,7,4,54,996,13,NW,97,0,0
3150,46974,46975,2015,5,12,6,1,116,15,31,12,14,5,62,996,12,NW,98.79,0,0
3151,46975,46976,2015,5,12,7,1,131,13,28,15,15,5,47,996,16,cv,0.89,0,0
3152,46976,46977,2015,5,12,8,1,154,11,9,17,10,6,48,996,17,cv,2.68,0,0
3153,46977,46978,2015,5,12,9,1,167,9,13,12,8,4,37,997,19,NW,4.92,0,0
3154,46978,46979,2015,5,12,10,1,164,9,21,20,7,5,39,996,19,NW,10.73,0,0
3155,46979,46980,2015,5,12,11,1,158,14,14,22,11,4,27,996,24,NW,17.88,0,0
3156,46980,46981,2015,5,12,12,1,165,13,13,26,12,4,28,995,23,NW,21.9,0,0
3157,46981,46982,2015,5,12,13,1,156,13,16,25,17,6,35,994,22,SE,4.02,0,0
3158,46982,46983,2015,5,12,14,1,144,21,15,28,21,5,31,993,23,SE,7.15,0,0
3159,46983,46984,2015,5,12,15,1,134,9,29,28,20,6,31,993,24,SE,11.17,0,0
3160,46984,46985,2015,5,12,16,1,134,19,26,36,22,8,31,992,26,SE,12.96,0,0
3161,46985,46986,2015,5,12,17,1,157,21,38,26,21,7,29,992,26,SE,16.09,0,0
3162,46986,46987,2015,5,12,18,1,173,31,72,32,49,8,31,992,26,SE,17.88,0,0
3163,46987,46988,2015,5,12,19,1,180,46,61,45,65,9,43,992,22,NE,1.79,0,0
3164,46988,46989,2015,5,12,20,1,178,46,87,53,94,10,52,993,20,cv,0.89,0,0
3165,46989,46990,2015,5,12,21,1,166,56,94,68,102,10,59,993,18,SE,1.79,0,0
3166,46990,46991,2015,5,12,22,1,150,67,108,73,128,10,63,993,17,SE,3.58,0,0
3167,46991,46992,2015,5,12,23,1,131,47,128,60,145,10,81,994,13,cv,0.89,0,0
3168,46992,46993,2015,5,13,0,1,135,106,134,82,106,10,81,994,13,cv,1.78,0,0
3169,46993,46994,2015,5,13,1,1,144,94,150,91,86,9,76,994,13,cv,2.67,0,0
3170,46994,46995,2015,5,13,2,1,157,86,135,80,86,10,87,994,12,cv,3.56,0,0
3171,46995,46996,2015,5,13,3,1,156,64,119,76,65,9,93,994,10,NW,0.89,0,0
3172,46996,46997,2015,5,13,4,1,158,45,94,67,55,9,87,994,11,NW,2.68,0,0
3173,46997,46998,2015,5,13,5,1,163,34,90,52,46,9,93,994,10,NW,3.57,0,0
3174,46998,46999,2015,5,13,6,1,177,34,72,49,39,10,87,994,12,cv,0.89,0,0
3175,46999,47000,2015,5,13,7,1,193,32,70,42,48,9,67,995,15,NW,1.79,0,0
3176,47000,47001,2015,5,13,8,1,211,33,91,57,42,7,45,995,19,cv,1.79,0,0
3177,47001,47002,2015,5,13,9,1,223,67,62,63,42,8,43,995,21,cv,2.68,0,0
3178,47002,47003,2015,5,13,10,1,228,52,69,61,51,8,38,995,23,SE,1.79,0,0
3179,47003,47004,2015,5,13,11,1,229,70,81,69,53,11,41,994,25,cv,0.89,0,0
3180,47004,47005,2015,5,13,12,1,191,68,105,86,69,11,39,994,26,SE,3.13,0,0
3181,47005,47006,2015,5,13,13,1,160,98,144,114,86,9,32,993,27,SE,6.26,0,0
3182,47006,47007,2015,5,13,14,1,138,102,173,136,109,12,37,993,28,SE,8.05,0,0
3183,47007,47008,2015,5,13,15,1,130,86,136,112,76,12,34,992,29,SE,11.18,0,0
3184,47008,47009,2015,5,13,16,1,157,70,95,85,69,12,33,992,30,SE,12.97,0,0
3185,47009,47010,2015,5,13,17,1,172,74,127,85,80,15,42,992,29,NE,1.79,0,0
3186,47010,47011,2015,5,13,18,1,179,150,160,125,147,13,41,993,27,NE,4.92,0,0
3187,47011,47012,2015,5,13,19,1,175,177,172,143,157,14,53,994,24,cv,0.89,0,0
3188,47012,47013,2015,5,13,20,1,162,66,154,110,68,15,60,996,23,cv,1.78,0,0
3189,47013,47014,2015,5,13,21,1,146,113,78,55,40,9,32,997,27,NW,5.81,0,0
3190,47014,47015,2015,5,13,22,1,131,89,176,80,85,3,22,999,26,NW,11.62,0,0
3191,47015,47016,2015,5,13,23,1,117,76,148,95,80,2,23,1000,24,NW,20.56,0,0
3192,47016,47017,2015,5,14,0,1,106,62,118,72,61,1,23,1002,23,NW,33.52,0,0
3193,47017,47018,2015,5,14,1,1,109,40,74,58,43,1,26,1003,21,NW,46.48,0,0
3194,47018,47019,2015,5,14,2,1,115,15,26,30,13,0,26,1003,20,NW,58.55,0,0
3195,47019,47020,2015,5,14,3,1,122,14,16,21,12,-1,24,1003,20,NW,69.73,0,0
3196,47020,47021,2015,5,14,4,1,127,11,18,20,11,-1,25,1004,19,NW,75.54,0,0
3197,47021,47022,2015,5,14,5,1,127,8,14,20,10,0,31,1005,17,NW,80.46,0,0
3198,47022,47023,2015,5,14,6,1,139,12,13,18,9,3,36,1006,18,NW,86.27,0,0
3199,47023,47024,2015,5,14,7,1,157,10,11,16,10,4,37,1007,19,NW,91.19,0,0
3200,47024,47025,2015,5,14,8,1,168,7,18,18,11,4,34,1008,20,NE,4.92,0,0
3201,47025,47026,2015,5,14,9,1,171,8,22,19,15,4,32,1009,21,NW,7.15,0,0
3202,47026,47027,2015,5,14,10,1,171,9,20,15,14,5,32,1009,22,NE,4.02,0,0
3203,47027,47028,2015,5,14,11,1,163,3,12,22,8,2,25,1009,23,NE,8.94,0,0
3204,47028,47029,2015,5,14,12,1,141,15,27,24,13,2,22,1009,25,NE,10.73,0,0
3205,47029,47030,2015,5,14,13,1,148,17,25,16,14,1,19,1008,26,NW,4.02,0,0
3206,47030,47031,2015,5,14,14,1,155,14,4,26,11,3,23,1007,25,NE,1.79,0,0
3207,47031,47032,2015,5,14,15,1,155,6,25,24,21,2,20,1007,26,NE,3.58,0,0
3208,47032,47033,2015,5,14,16,1,183,18,21,24,18,3,22,1006,26,SE,1.79,0,0
3209,47033,47034,2015,5,14,17,1,202,21,20,26,19,3,21,1006,27,SE,3.58,0,0
3210,47034,47035,2015,5,14,18,1,204,21,27,27,22,3,22,1006,26,SE,6.71,0,0
3211,47035,47036,2015,5,14,19,1,204,29,54,30,32,3,23,1007,25,SE,8.5,0,0
3212,47036,47037,2015,5,14,20,1,204,36,40,36,28,4,27,1008,24,SE,11.63,0,0
3213,47037,47038,2015,5,14,21,1,198,44,62,36,44,8,43,1009,21,cv,0.89,0,0
3214,47038,47039,2015,5,14,22,1,137,36,66,39,30,2,25,1010,23,NE,4.02,0,0
3215,47039,47040,2015,5,14,23,1,116,27,45,31,26,3,28,1011,22,NE,8.94,0,0
3216,47040,47041,2015,5,15,0,1,106,20,22,21,11,2,28,1012,21,NE,12.96,0,0
3217,47041,47042,2015,5,15,1,1,111,14,21,15,16,3,30,1012,21,cv,0.89,0,0
3218,47042,47043,2015,5,15,2,1,120,15,28,18,17,4,34,1012,20,NE,4.92,0,0
3219,47043,47044,2015,5,15,3,1,124,13,16,16,16,5,45,1013,17,NE,8.05,0,0
3220,47044,47045,2015,5,15,4,1,131,4,11,18,59,6,48,1013,17,NW,3.13,0,0
3221,47045,47046,2015,5,15,5,1,131,15,15,16,34,5,42,1014,18,NW,6.26,0,0
3222,47046,47047,2015,5,15,6,1,144,15,23,17,21,5,45,1015,17,NW,8.05,0,0
3223,47047,47048,2015,5,15,7,1,142,19,36,27,24,5,42,1017,18,NE,1.79,0,0
3224,47048,47049,2015,5,15,8,1,149,21,45,28,33,6,45,1017,18,cv,0.89,0,0
3225,47049,47050,2015,5,15,9,1,149,23,41,38,36,2,26,1018,22,cv,1.78,0,0
3226,47050,47051,2015,5,15,10,1,148,32,42,41,35,3,26,1017,23,NW,3.13,0,0
3227,47051,47052,2015,5,15,11,1,144,29,32,32,30,0,21,1017,23,NW,6.26,0,0
3228,47052,47053,2015,5,15,12,1,158,24,36,35,30,1,22,1016,24,cv,1.79,0,0
3229,47053,47054,2015,5,15,13,1,178,35,39,37,33,1,20,1015,25,NW,4.02,0,0
3230,47054,47055,2015,5,15,14,1,192,34,24,41,30,0,18,1014,26,SE,4.02,0,0
3231,47055,47056,2015,5,15,15,1,187,29,43,36,29,1,19,1013,26,SE,8.94,0,0
3232,47056,47057,2015,5,15,16,1,165,29,28,34,21,2,20,1013,26,SE,14.75,0,0
3233,47057,47058,2015,5,15,17,1,147,21,28,30,20,3,23,1012,25,SE,20.56,0,0
3234,47058,47059,2015,5,15,18,1,131,20,26,24,24,4,27,1012,24,SE,27.71,0,0
3235,47059,47060,2015,5,15,19,1,117,23,25,24,25,5,31,1012,23,SE,31.73,0,0
3236,47060,47061,2015,5,15,20,1,104,40,42,38,34,6,35,1012,22,SE,35.75,0,0
3237,47061,47062,2015,5,15,21,1,111,55,64,56,59,7,37,1013,22,SE,40.67,0,0
3238,47062,47063,2015,5,15,22,1,115,64,71,60,62,8,43,1013,21,SE,44.69,0,0
3239,47063,47064,2015,5,15,23,1,119,225,79,69,75,9,55,1013,18,cv,0.89,0,0
3240,47064,47065,2015,5,16,0,1,125,273,84,66,74,9,63,1014,16,cv,1.78,0,0
3241,47065,47066,2015,5,16,1,1,132,71,80,67,75,9,71,1013,14,NE,0.89,0,0
3242,47066,47067,2015,5,16,2,1,143,73,75,67,58,9,76,1013,13,NW,3.13,0,0
3243,47067,47068,2015,5,16,3,1,153,59,79,50,47,9,81,1013,12,NW,4.02,0,0
3244,47068,47069,2015,5,16,4,1,163,51,90,46,55,8,76,1013,12,cv,0.89,0,0
3245,47069,47070,2015,5,16,5,1,138,58,89,50,52,8,81,1013,11,NW,0.89,0,0
3246,47070,47071,2015,5,16,6,1,124,70,78,46,41,9,76,1013,13,NW,1.78,0,0
3247,47071,47072,2015,5,16,7,1,127,49,69,42,42,8,58,1013,16,NW,3.57,0,0
3248,47072,47073,2015,5,16,8,1,117,25,55,48,35,8,48,1013,19,NW,5.36,0,0
3249,47073,47074,2015,5,16,9,1,156,25,32,45,31,5,32,1013,22,cv,1.79,0,0
3250,47074,47075,2015,5,16,10,1,161,31,19,38,34,0,19,1012,25,NW,1.79,0,0
3251,47075,47076,2015,5,16,11,1,160,37,34,48,35,2,19,1011,27,cv,0.89,0,0
3252,47076,47077,2015,5,16,12,1,156,39,47,48,38,-1,15,1010,28,SE,4.02,0,0
3253,47077,47078,2015,5,16,13,1,153,34,37,38,18,-1,14,1008,29,SE,8.04,0,0
3254,47078,47079,2015,5,16,14,1,165,38,32,34,29,2,17,1007,29,SE,12.06,0,0
3255,47079,47080,2015,5,16,15,1,168,71,84,54,54,1,16,1006,29,SE,16.98,0,0
3256,47080,47081,2015,5,16,16,1,167,55,58,49,48,6,23,1005,29,SE,22.79,0,0
3257,47081,47082,2015,5,16,17,1,168,44,52,48,35,6,23,1005,29,SE,28.6,0,0
3258,47082,47083,2015,5,16,18,1,170,52,62,53,46,5,23,1004,28,SE,35.75,0,0
3259,47083,47084,2015,5,16,19,1,172,76,85,71,76,6,26,1004,27,SE,40.67,0,0
3260,47084,47085,2015,5,16,20,1,181,123,85,76,75,9,36,1005,25,SE,44.69,0,0
3261,47085,47086,2015,5,16,21,1,186,125,78,65,69,12,46,1005,24,SE,48.71,0,0
3262,47086,47087,2015,5,16,22,1,188,85,76,65,69,12,49,1005,23,SE,52.73,0,0
3263,47087,47088,2015,5,16,23,1,198,94,78,72,74,11,46,1004,23,SE,56.75,0,0
3264,47088,47089,2015,5,17,0,1,195,86,87,75,73,12,56,1004,21,SE,59.88,0,0
3265,47089,47090,2015,5,17,1,1,191,91,96,83,88,12,56,1003,21,SE,63.01,0,0
3266,47090,47091,2015,5,17,2,1,160,97,106,90,94,12,56,1003,21,SE,66.14,0,0
3267,47091,47092,2015,5,17,3,1,137,106,123,100,101,13,64,1002,20,SE,69.27,0,0
3268,47092,47093,2015,5,17,4,1,114,121,141,113,122,14,72,1001,19,SE,72.4,0,0
3269,47093,47094,2015,5,17,5,1,119,134,151,123,124,14,77,1001,18,SE,74.19,0,0
3270,47094,47095,2015,5,17,6,1,116,132,148,124,126,15,82,1001,18,SE,75.98,0,0
3271,47095,47096,2015,5,17,7,1,125,123,138,119,116,15,77,1001,19,SE,77.77,0,0
3272,47096,47097,2015,5,17,8,1,134,121,128,106,109,16,73,1001,21,SE,79.56,0,0
3273,47097,47098,2015,5,17,9,1,134,135,139,114,106,16,68,1000,22,SE,82.69,0,0
3274,47098,47099,2015,5,17,10,1,126,158,161,130,118,16,60,1000,24,SE,84.48,0,0
3275,47099,47100,2015,5,17,11,1,114,167,174,148,136,16,57,999,25,SE,87.61,0,0
3276,47100,47101,2015,5,17,12,1,110,151,166,138,132,16,50,998,27,SE,92.53,0,0
3277,47101,47102,2015,5,17,13,1,106,139,158,129,132,16,54,997,26,SE,95.66,0,0
3278,47102,47103,2015,5,17,14,1,115,149,170,136,131,15,50,997,26,cv,1.79,0.1,0.1
3279,47103,47104,2015,5,17,15,1,115,158,171,154,148,18,57,996,27,cv,2.68,0,0
3280,47104,47105,2015,5,17,16,1,111,174,190,156,148,19,69,995,25,NE,1.79,0,0
3281,47105,47106,2015,5,17,17,1,104,180,186,150,147,18,61,995,26,NE,4.92,0,0
3282,47106,47107,2015,5,17,18,1,104,191,199,149,155,18,69,996,24,NE,8.05,0.8,0.8
3283,47107,47108,2015,5,17,19,1,116,185,196,157,158,17,61,995,25,NE,11.18,0.1,0.9
3284,47108,47109,2015,5,17,20,1,111,224,184,160,165,17,68,996,23,cv,0.89,0,0
3285,47109,47110,2015,5,17,21,1,109,223,207,171,185,18,65,998,25,NW,4.02,0.9,0.9
3286,47110,47111,2015,5,17,22,1,89,222,225,185,190,19,83,998,22,cv,0.89,0,0
3287,47111,47112,2015,5,17,23,1,76,218,229,193,197,19,88,998,21,cv,1.78,0,0
3288,47112,47113,2015,5,18,0,1,65,205,225,199,189,19,93,998,20,NE,0.89,0,0
3289,47113,47114,2015,5,18,1,1,68,213,233,192,198,19,93,998,20,cv,0.89,0,0
3290,47114,47115,2015,5,18,2,1,83,206,207,187,193,18,88,998,20,NE,0.89,0,0
3291,47115,47116,2015,5,18,3,1,78,191,187,176,171,18,93,999,19,NE,1.78,0,0
3292,47116,47117,2015,5,18,4,1,80,155,160,153,147,17,93,999,18,NW,0.89,0,0
3293,47117,47118,2015,5,18,5,1,88,137,121,124,112,17,93,1000,18,NW,4.02,0,0
3294,47118,47119,2015,5,18,6,1,91,74,30,69,53,10,46,1001,22,NW,12.07,0,0
3295,47119,47120,2015,5,18,7,1,91,3,47,30,27,3,26,1002,23,NW,19.22,0,0
3298,47122,47123,2015,5,18,10,1,77,138,35,26,26,-3,15,1003,25,NW,46.04,0,0
3299,47123,47124,2015,5,18,11,1,86,29,36,14,21,-4,13,1003,26,NW,54.09,0,0
3300,47124,47125,2015,5,18,12,1,92,6,23,15,18,-2,15,1003,26,NW,59.01,0,0
3301,47125,47126,2015,5,18,13,1,94,3,22,14,15,-3,12,1002,28,NW,67.95,0,0
3302,47126,47127,2015,5,18,14,1,92,3,18,17,17,-5,11,1001,28,NW,77.78,0,0
3303,47127,47128,2015,5,18,15,1,86,3,18,12,15,-6,10,1002,28,NW,88.96,0,0
3304,47128,47129,2015,5,18,16,1,80,3,33,18,17,-5,11,1001,28,NW,100.14,0,0
3305,47129,47130,2015,5,18,17,1,64,9,21,10,18,-6,10,1001,28,NW,112.21,0,0
3306,47130,47131,2015,5,18,18,1,67,6,20,16,15,-6,10,1001,27,NW,121.15,0,0
3307,47131,47132,2015,5,18,19,1,54,12,16,13,19,-4,16,1001,23,NW,125.17,0,0
3308,47132,47133,2015,5,18,20,1,61,13,30,14,17,-4,16,1002,23,NE,3.13,0,0
3309,47133,47134,2015,5,18,21,1,74,77,44,18,24,-4,17,1003,22,NW,1.79,0,0
3310,47134,47135,2015,5,18,22,1,67,128,73,26,33,-8,11,1004,23,NW,8.94,0,0
3311,47135,47136,2015,5,18,23,1,97,139,77,30,40,-11,10,1005,22,NW,13.86,0,0
3312,47136,47137,2015,5,19,0,1,114,51,80,30,39,-12,10,1005,20,NW,18.78,0,0
3313,47137,47138,2015,5,19,1,1,116,19,36,23,22,-14,8,1006,20,NW,23.7,0,0
3314,47138,47139,2015,5,19,2,1,125,12,20,12,12,-13,9,1005,21,SE,3.13,0,0
3315,47139,47140,2015,5,19,3,1,135,6,14,9,11,-11,11,1005,20,SE,4.92,0,0
3316,47140,47141,2015,5,19,4,1,138,4,7,10,10,-2,35,1005,13,SE,6.71,0,0
3317,47141,47142,2015,5,19,5,1,134,5,14,5,7,-2,35,1006,13,cv,0.89,0,0
3318,47142,47143,2015,5,19,6,1,124,3,21,6,15,-1,29,1006,17,cv,1.78,0,0
3319,47143,47144,2015,5,19,7,1,110,3,15,12,10,-2,21,1006,21,cv,2.67,0,0
3320,47144,47145,2015,5,19,8,1,71,10,4,12,9,-8,11,1006,23,NW,5.81,0,0
3321,47145,47146,2015,5,19,9,1,70,3,28,14,9,-10,9,1006,24,NW,16.99,0,0
3322,47146,47147,2015,5,19,10,1,70,9,18,10,12,-7,11,1006,25,NW,26.82,0,0
3324,47148,47149,2015,5,19,12,1,67,3,11,10,9,-3,14,1007,26,NW,51.85,0,0
3325,47149,47150,2015,5,19,13,1,67,9,10,16,8,-2,14,1007,27,NW,67.94,0,0
3326,47150,47151,2015,5,19,14,1,74,6,10,14,12,-1,15,1007,27,NW,79.12,0,0
3345,47169,47170,2015,5,20,9,1,104,17,14,21,11,3,25,1018,24,NW,50.96,0,0
3346,47170,47171,2015,5,20,10,1,99,29,13,15,12,3,22,1018,26,NW,56.77,0,0
3347,47171,47172,2015,5,20,11,1,99,35,11,24,11,3,20,1017,28,NW,61.69,0,0
3348,47172,47173,2015,5,20,12,1,108,21,13,18,16,0,15,1016,29,NW,65.71,0,0
3349,47173,47174,2015,5,20,13,1,114,17,13,17,15,2,17,1015,29,NW,68.84,0,0
3353,47177,47178,2015,5,20,17,1,148,18,16,11,17,0,14,1012,30,NW,8.94,0,0
3354,47178,47179,2015,5,20,18,1,143,19,19,20,18,-1,14,1012,29,NW,13.86,0,0
3355,47179,47180,2015,5,20,19,1,137,20,20,21,18,3,21,1012,27,SE,7.15,0,0
